@id,label,definition,notation,unit.label,unit.comment
http://environment.data.gov.uk/water-quality/def/determinands/7321,PROCHLORAZ,Prochloraz : Dry Wt,7321,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/8370,PirimicarDW,Pirimicarb : Dry Wt,8370,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/9957,TClThioAniDW,Tetrachlorothioanisole : Sum of Isomers : Dry Wt,9957,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/6968,MecopropWWt,Mecoprop : Wet Wt,6968,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/6686,Quintozene,PCNB :- {Quintozene},6686,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/6536,"1,1,-DICHLOR","1,1-Dichloropropane",6536,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/8664,4NOPHENOL,4-Nitrophenol,8664,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/7394,4n2pAM,4-Nitrodiphenylamine,7394,mg/l,MILLIGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/0486,HCH A Partic,"HCH -alpha, Particulate",0486,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/8175,DiOct Phthal,Dioctyl Phthalate,8175,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/8867,Tet Cl Benz,Tetrachlorobenzene : Sum of Isomers,8867,mg/l,MILLIGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/6612,CHLORONITROB,1-Chloro-3-nitrobenzene :- {m-Chloronitrobenzene},6612,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/6613,CHLORONITROB,1-Chloro-2-nitrobenzene :- {o-Chloronitrobenzene},6613,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/6614,CHLORONITROB,1-Chloro-4-nitrobenzene :- {p-Chloronitrobenzene},6614,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/6657,M-Toluidine,m-Toluidine :- {3-Methylaniline},6657,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/6556,2Chloroaniln,2-Chloroaniline :- {2-Chlorobenzamine},6556,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/6558,2Nitrotoluen,2-Nitrotoluene,6558,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/6684,p-Toluidine,p-Toluidine :- {4-Methylaniline},6684,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/6548,2Acetylfuran,2-Acetylfuran,6548,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/6586,4-METHYL 2-N,4-Methyl-2-nitroaniline,6586,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/6587,4-METHYL 3-N,4-Methyl-3-nitroaniline,6587,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/6588,4Nitrotoluen,4-Nitrotoluene :- {4-Methylnitrobenzene},6588,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/6571,3Acetylthiop,3-Acetylthiophene,6571,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/6572,3Chloroaniln,3-Chloroaniline :- {3-Chlorobenzamine},6572,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/6573,3Nitrotoluen,3-Nitrotoluene,6573,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/6663,o-Toluidine,o-Toluidine :- {2-Methylaniline},6663,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/6859,tButylToluen,tert-Butyltoluene,6859,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/6645,Hydrogen,Hydrogen,6645,%,PERCENTAGE
http://environment.data.gov.uk/water-quality/def/determinands/5210,4NAniline D,4-Nitroaniline : Dry Wt,5210,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5217,3NAniline D,3-Nitroaniline : Dry Wt,5217,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5218,3MePhen DW,3-Methylphenol : Dry Wt :- {m-Cresol},5218,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/5114,4NPhenol DW,4-Nitrophenol : Dry Wt,5114,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/7246,DiBrEthane,Dibromoethane,7246,mg/l,MILLIGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/0748,ChlormnsMono,"Mono Chloramines : Sum of, Dissolved as Cl2",0748,mg/l,MILLIGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/8966,Butan-1-ol,1-Butanol :- {Butan-1-ol},8966,% w/w,Percent Wt/Wt
http://environment.data.gov.uk/water-quality/def/determinands/3441,Permethrn-cs,cis-Permethrin,3441,ng/l,NANOGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/4843,PE -Measured,Population Equivalent - Measured,4843,unitless,UNITLESS VALUE
http://environment.data.gov.uk/water-quality/def/determinands/5710,C28-40 DW,Equiv.Carbon No 28-40 : Dry Wt,5710,mg/kg,MILLIGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/8625,C17-C38 oils,Mineral Oil : Total C17 to C38 : Dry Wt,8625,mg/kg,MILLIGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/7132,ChlorthalDiM,Chlorthal Dimethyl,7132,ng/l,NANOGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/7622,Flow Cumulat,Flow : Integrator : Local Units :- {Cumulative Flow},7622,no.,NUMBER
http://environment.data.gov.uk/water-quality/def/determinands/8579,CHLOROFEXT W,Substances Extractable by Chloroform : Wet Wt,8579,mg/kg,MILLIGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/8923,CHex Ext WW,Substances Extractable by Cyclohexane : Wet wt,8923,mg/kg,MILLIGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/8559,THOCNLCH,"Thiocyanate, Leachable as CNS",8559,mg/l,MILLIGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/7782,Flow - DWF,Flow : Dry Weather :- {DWF},7782,m3/d,CUBIC METRE PER DAY
http://environment.data.gov.uk/water-quality/def/determinands/9004,hxClcPentdie,"Hexachloro-1,3-cyclopentadiene",9004,ng/l,NANOGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/9032,Fenpropi DW,Fenpropidin : Dry Wt,9032,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/9055,Nitrate Filt,"Nitrate, Filtered as N",9055,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/0763,Phenols Free,Phenols : Free,0763,mg/l,MILLIGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/8623,CACO3 (DW),Calcium Carbonate : Dry Wt,8623,mg/kg,MILLIGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/9824,Chloroethane,Chloroethane,9824,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/6000,DiClDiFMetha,Dichlorodifluoromethane,6000,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/6606,Bromomethane,Bromomethane,6606,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/9147,VolDisch m3,Volume discharged,9147,m3,CUBIC METRE
http://environment.data.gov.uk/water-quality/def/determinands/4588,Simazine,Simazine,4588,ug,Micrograms
http://environment.data.gov.uk/water-quality/def/determinands/9358,CrVI Leach,"Chromium Hexavalent, Leachable",9358,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/0005,Alt L-datum,"Altitude, WRT Local datum",0005,m,METRE
http://environment.data.gov.uk/water-quality/def/determinands/4965,Ti - Partic,"Titanium, Particulate",4965,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/7563,Dets-NaLaSO4,"Detergents, Anionic as Sodium Lauryl Sulphate",7563,mg/l,MILLIGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/0711,CS2,Carbon Disulphide as CS2,0711,mg/l,MILLIGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/0156,HdssCarbonat,"Hardness, Carbonate",0156,mg/l,MILLIGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/7925,S as SO4,Sulphur as SO4,7925,mg/l,MILLIGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/6426,Flow Mean Hr,Flow : Hourly mean,6426,m3/h,CUBIC METRE PER HOUR
http://environment.data.gov.uk/water-quality/def/determinands/3430,Purge & Trap,Purge and trap,3430,unitless,UNITLESS VALUE
http://environment.data.gov.uk/water-quality/def/determinands/9881,NO3 Tot Oxid,"Nitrogen, Total Oxidised as NO3",9881,mg/l,MILLIGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/2935,Comb Fibre,Combined Fibre Count (Asbestos and Non-Asbestos),2935,%,PERCENTAGE
http://environment.data.gov.uk/water-quality/def/determinands/9992,OMR Smpl Num,Laboratory Sample Number : Nottingham OMR,9992,no.,NUMBER
http://environment.data.gov.uk/water-quality/def/determinands/9200,Flow24HrFT,"Flow : Full treatment, 24 Hour",9200,ml,MEGALITRE
http://environment.data.gov.uk/water-quality/def/determinands/1001,Date1st Smpl,Date sample data first entered on file.,1001,unitless,UNITLESS VALUE
http://environment.data.gov.uk/water-quality/def/determinands/0002,Day of Week,Day of the week : (1 = Monday),0002,coded,Coded Result
http://environment.data.gov.uk/water-quality/def/determinands/9976,TimeAmendmnt,Time of amendment,9976,unitless,UNITLESS VALUE
http://environment.data.gov.uk/water-quality/def/determinands/7599,Lab SAMP No,Laboratory Sample Number,7599,unitless,UNITLESS VALUE
http://environment.data.gov.uk/water-quality/def/determinands/6507,DateAmendmnt,Date of amendment,6507,unitless,UNITLESS VALUE
http://environment.data.gov.uk/water-quality/def/determinands/6365,FaecalStrep,Streptococci : Faecal,6365,no/100ml,NUMBER PER HUNDRED MILLILITRES
http://environment.data.gov.uk/water-quality/def/determinands/9099,SldSet105xpH,"Solids, Settleable at 105 C, 30min, No pH correction",9099,mg/l,MILLIGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/8385,Flow-AvDaily,Flow : Daily mean,8385,mgall/d,Millions of Gallons per day
http://environment.data.gov.uk/water-quality/def/determinands/9157,ConTamp,Contraceptives/Tampon applicators,9157,unitless,UNITLESS VALUE
http://environment.data.gov.uk/water-quality/def/determinands/9152,High Water,High water,9152,unitless,UNITLESS VALUE
http://environment.data.gov.uk/water-quality/def/determinands/9158,SanitryTowls,Sanitary towels,9158,unitless,UNITLESS VALUE
http://environment.data.gov.uk/water-quality/def/determinands/9155,Grease/Scum,Grease /Scum,9155,unitless,UNITLESS VALUE
http://environment.data.gov.uk/water-quality/def/determinands/9159,NoxSwgeOdors,Obnoxious sewage odours,9159,unitless,UNITLESS VALUE
http://environment.data.gov.uk/water-quality/def/determinands/7417,A.B.@S>W,"Algal bloom, Strandline to waters edge",7417,garber c,GARBER Survey Assessment Scale Code
http://environment.data.gov.uk/water-quality/def/determinands/9154,IntactFaeces,Intact faeces,9154,unitless,UNITLESS VALUE
http://environment.data.gov.uk/water-quality/def/determinands/6809,Grs/Scm Btwn,"Grease /Scum, Strandline to waters edge : Scale 0-3",6809,garber c,GARBER Survey Assessment Scale Code
http://environment.data.gov.uk/water-quality/def/determinands/6834,SewOdor WtrE,"Obnoxious sewage odours, Waters edge : Scale 0-3",6834,garber c,GARBER Survey Assessment Scale Code
http://environment.data.gov.uk/water-quality/def/determinands/6835,SewOdor Btwn,"Obnoxious sewage odours, Strandline to waters edge : Scale 0-3",6835,garber c,GARBER Survey Assessment Scale Code
http://environment.data.gov.uk/water-quality/def/determinands/6836,SewOdor Strd,"Obnoxious sewage odours, Strandline : Scale 0-3",6836,garber c,GARBER Survey Assessment Scale Code
http://environment.data.gov.uk/water-quality/def/determinands/7420,I.H.F.@W.E.,"Intact human faeces, Waters edge",7420,garber c,GARBER Survey Assessment Scale Code
http://environment.data.gov.uk/water-quality/def/determinands/7421,T.D.L.@W.E.,"Terrestrial derived litter, Waters edge",7421,garber c,GARBER Survey Assessment Scale Code
http://environment.data.gov.uk/water-quality/def/determinands/7422,O+T@W.E.,"Oil and Tar, Waters edge",7422,garber c,GARBER Survey Assessment Scale Code
http://environment.data.gov.uk/water-quality/def/determinands/7916,INST.FLOW,"Flow, instantaneous",7916,mgall/d,Millions of Gallons per day
http://environment.data.gov.uk/water-quality/def/determinands/6810,Grs/Scm Strd,"Grease /Scum, Strandline : Scale 0-3",6810,garber c,GARBER Survey Assessment Scale Code
http://environment.data.gov.uk/water-quality/def/determinands/6811,Grs/Scm WtrE,"Grease /Scum, Waters edge : Scale 0-3",6811,garber c,GARBER Survey Assessment Scale Code
http://environment.data.gov.uk/water-quality/def/determinands/6769,ConTampWtrE,"Contraceptives/Tampon applicators, Waters edge : Scale 0-3",6769,garber c,GARBER Survey Assessment Scale Code
http://environment.data.gov.uk/water-quality/def/determinands/7637,OCDwte,"Oil contaminated debris, Waters edge : Scale 0-3",7637,garber c,GARBER Survey Assessment Scale Code
http://environment.data.gov.uk/water-quality/def/determinands/6845,SanTowlsBtwn,"Sanitary towels, Strandline to waters edge : Scale 0-3",6845,garber c,GARBER Survey Assessment Scale Code
http://environment.data.gov.uk/water-quality/def/determinands/7638,OCDswe,"Oil contaminated debris, Strandline to waters edge : 0-3",7638,garber c,GARBER Survey Assessment Scale Code
http://environment.data.gov.uk/water-quality/def/determinands/6846,SanTowlsStrd,"Sanitary towels, Strandline : Scale 0-3",6846,garber c,GARBER Survey Assessment Scale Code
http://environment.data.gov.uk/water-quality/def/determinands/7639,OCDsln,"Oil contaminated debris, Strandline : Scale 0-3",7639,garber c,GARBER Survey Assessment Scale Code
http://environment.data.gov.uk/water-quality/def/determinands/6847,SanTowlsWtre,"Sanitary towels, Waters edge : Scale 0-3",6847,garber c,GARBER Survey Assessment Scale Code
http://environment.data.gov.uk/water-quality/def/determinands/7407,D.M.L.@S.,"Dead marine life, Strandline",7407,garber c,GARBER Survey Assessment Scale Code
http://environment.data.gov.uk/water-quality/def/determinands/6848,SewDeb Btwn,"Sewage debris, Strandline to waters edge : Scale 0-3",6848,garber c,GARBER Survey Assessment Scale Code
http://environment.data.gov.uk/water-quality/def/determinands/7408,A.F. @ S.,"Animal faeces, Strandline",7408,garber c,GARBER Survey Assessment Scale Code
http://environment.data.gov.uk/water-quality/def/determinands/6849,SewDeb Strd,"Sewage debris, Strandline : Scale 0-3",6849,garber c,GARBER Survey Assessment Scale Code
http://environment.data.gov.uk/water-quality/def/determinands/7409,I.H.F.@S.,"Intact human faeces, Strandline",7409,garber c,GARBER Survey Assessment Scale Code
http://environment.data.gov.uk/water-quality/def/determinands/7302,WatSportNumb,Number doing water contact sport,7302,no.,NUMBER
http://environment.data.gov.uk/water-quality/def/determinands/6770,ConTampBtwn,"Contraceptives/Tampon applicators, Strandline to water : Scale 0-3",6770,garber c,GARBER Survey Assessment Scale Code
http://environment.data.gov.uk/water-quality/def/determinands/6771,ConTampStrd,"Contraceptives/Tampon applicators, Strandline : Scale 0-3",6771,garber c,GARBER Survey Assessment Scale Code
http://environment.data.gov.uk/water-quality/def/determinands/6850,SewDeb WtrE,"Sewage debris, Waters edge : Scale 0-3",6850,garber c,GARBER Survey Assessment Scale Code
http://environment.data.gov.uk/water-quality/def/determinands/7410,T.D.L.@S.,"Terrestrial derived litter, Strandline",7410,garber c,GARBER Survey Assessment Scale Code
http://environment.data.gov.uk/water-quality/def/determinands/7411,O+T@S.,"Oil and Tar, Strandline",7411,garber c,GARBER Survey Assessment Scale Code
http://environment.data.gov.uk/water-quality/def/determinands/7412,D.M.L.@S>W,"Dead marine life, Strandline to waters edge",7412,garber c,GARBER Survey Assessment Scale Code
http://environment.data.gov.uk/water-quality/def/determinands/7414,I.H.F.@S>W,"Intact human faeces, Strandline to waters edge",7414,garber c,GARBER Survey Assessment Scale Code
http://environment.data.gov.uk/water-quality/def/determinands/7415,T.D.L.@S>W,"Terrestrial derived litter, Strandline to waters edge",7415,garber c,GARBER Survey Assessment Scale Code
http://environment.data.gov.uk/water-quality/def/determinands/7416,O+T@S>W,"Oil and Tar, Strandline to waters edge",7416,garber c,GARBER Survey Assessment Scale Code
http://environment.data.gov.uk/water-quality/def/determinands/7418,D.M.L.@W.E.,"Dead marine life, Waters edge",7418,garber c,GARBER Survey Assessment Scale Code
http://environment.data.gov.uk/water-quality/def/determinands/7419,A.F.@W.E.,"Animal faeces, Waters edge",7419,garber c,GARBER Survey Assessment Scale Code
http://environment.data.gov.uk/water-quality/def/determinands/8632,P -settled,"Phosphorus, Total, Settled",8632,mg/l,MILLIGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/6493,Vol dis/tide,Volume discharged per tide,6493,ml/tide,Megalitres per tide
http://environment.data.gov.uk/water-quality/def/determinands/7830,Cl aliph G5,Chloro aliphatics : Group 5,7830,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/7792,Met Grp105,Metals : Total ( Cr Cu Fe Ni Pb Zn ) : Group 105,7792,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/7831,Cl orgs Gp4,Chloro organics : Group 4,7831,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/7632,MethaneLEL,Methane : % Lower explosion limit,7632,%,PERCENTAGE
http://environment.data.gov.uk/water-quality/def/determinands/8881,Permeability,Permeability,8881,m/d,Metres per day
http://environment.data.gov.uk/water-quality/def/determinands/9398,Orthphspht-P,Orthophosphate as P,9398,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/8879,Subs Ext PE,Substances Extractable by Petroleum ether,8879,mg/l,MILLIGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/8880,CO3 as CaCO3,"Carbonate, Dissolved as CaCO3 :- {CO3}",8880,mg/l,MILLIGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/8882,BicarbonateD,"Bicarbonate, Dissolved as HCO3",8882,mg/l,MILLIGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/6511,Dummy Det 1,Dummy determinand 1,6511,mg/l,MILLIGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/9372,KeroseneOdls,Kerosene Odourless,9372,mg/l,MILLIGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/3061,MoistCont30C,"Moisture Content, Air dried 30 C",3061,%,PERCENTAGE
http://environment.data.gov.uk/water-quality/def/determinands/8899,Notch Height,V Notch Weir : Height,8899,m,METRE
http://environment.data.gov.uk/water-quality/def/determinands/8065,Casing Depth,Borehole : Depth of casing,8065,m,METRE
http://environment.data.gov.uk/water-quality/def/determinands/8529,ETHANOL %,Ethanol,8529,%,PERCENTAGE
http://environment.data.gov.uk/water-quality/def/determinands/8296,Obs Flow ROC,Flow : Rate of change,8296,coded,Coded Result
http://environment.data.gov.uk/water-quality/def/determinands/6517,Liqcolour-mn,Appearance of liquid : Main Colour,6517,coded,Coded Result
http://environment.data.gov.uk/water-quality/def/determinands/9382,Salm Pres,Salmonella : Presumptive,9382,no/l,NUMBER PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/9626,Coliforms,Coliforms,9626,no/ul,NUMBER PER MICROLITRE
http://environment.data.gov.uk/water-quality/def/determinands/8486,"1,1,1-TCA","1,1,1-Trichloroethane",8486,%,PERCENTAGE
http://environment.data.gov.uk/water-quality/def/determinands/7092,E.coli PMF,Escherichia coli : Presumptive : MF,7092,no/ul,NUMBER PER MICROLITRE
http://environment.data.gov.uk/water-quality/def/determinands/9692,Enterovirus,Enterovirus,9692,pres/nf,PRESENT/NOT FOUND
http://environment.data.gov.uk/water-quality/def/determinands/9259,AmoniaFldYSI,Ammoniacal Nitrogen : Grant YSI 3800 : In Situ,9259,mg/l,MILLIGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/4406,Ecoli C100ml,"Escherichia coli : 3 Days, 36-38C : Confirmed : in 100 ml",4406,pres/nf,PRESENT/NOT FOUND
http://environment.data.gov.uk/water-quality/def/determinands/9233,BOD Load,BOD : Load,9233,kg/d,KILOGRAM PER DAY
http://environment.data.gov.uk/water-quality/def/determinands/1430,Ni - Wet Wt,Nickel : Wet Wt,1430,mg/kg,MILLIGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/3487,Sld Sus@105C,"Solids, Suspended at 105 C : Load",3487,kg/d,KILOGRAM PER DAY
http://environment.data.gov.uk/water-quality/def/determinands/9597,Salm Pres,Salmonella : Presumptive,9597,no/100ml,NUMBER PER HUNDRED MILLILITRES
http://environment.data.gov.uk/water-quality/def/determinands/8924,TetHydFuran,Tetrahydrofuran :- {THF},8924,% v/v,Percent  vol/vol
http://environment.data.gov.uk/water-quality/def/determinands/6709,Transmit@254,Transmittance at 254 nm,6709,%,PERCENTAGE
http://environment.data.gov.uk/water-quality/def/determinands/1048,CalorificVal,Calorific Value,1048,kj/kg,KILOJOULE PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/8482,TRICLFLMETHN,Trichlorofluoromethane,8482,%,PERCENTAGE
http://environment.data.gov.uk/water-quality/def/determinands/8483,"1,1,2 -TRICH","1,1,2-Trichlorofluoroethane",8483,%,PERCENTAGE
http://environment.data.gov.uk/water-quality/def/determinands/8488,"1,2 DCE","1,2-Dichloroethane",8488,%,PERCENTAGE
http://environment.data.gov.uk/water-quality/def/determinands/8499,TetClEtheW,Tetrachloroethylene : Wet Wt :- {Perchloroethylene},8499,mg/kg,MILLIGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/4014,TRICLE WET,Trichloroethylene : Wet Wt :- {Trichloroethene},4014,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/8571,TRICLFLMETHN,Trichlorofluoromethane : Wet Wt,8571,mg/kg,MILLIGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/8572,DiClMe,Dichloromethane : Wet Wt :- {Methylene Dichloride},8572,mg/kg,MILLIGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/8573,"1,1,1-TCA WW","1,1,1-Trichloroethane : Wet Wt",8573,mg/kg,MILLIGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/3999,"1,2DCE WET","1,2-Dichloroethane : Wet Wt",3999,ug/kg,MICROGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/8494,"1,1,2 TCE WW","1,1,2-Trichlorofluoroethane : Wet Wt",8494,mg/kg,MILLIGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/8544,DCMEXT DWT,Substances Extractable by Dichloromethane : Dry Wt,8544,mg/kg,MILLIGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/8534,CrVI LchDW,"Chromium Hexavalent, Leachable : Dry Wt",8534,mg/kg,MILLIGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/7536,BOD 1d ATU,"BOD : 1 Day ATU, Total",7536,mg/l,MILLIGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/8466,Alk12 CA(OH),Alkalinity to pH 12 as Ca(OH)2,8466,mg/l,MILLIGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/9063,Isobutanol,2-Methylpropanol :- {iso-Butanol},9063,% v/v,Percent  vol/vol
http://environment.data.gov.uk/water-quality/def/determinands/8964,Propan-1-ol,1-Propanol :- {n-Propanol},8964,% w/w,Percent Wt/Wt
http://environment.data.gov.uk/water-quality/def/determinands/8965,Propan2ol,2-Propanol :- {iso-Propanol},8965,% w/w,Percent Wt/Wt
http://environment.data.gov.uk/water-quality/def/determinands/8967,Butan2ol,2-Butanol :- {Butan-2-ol},8967,% w/w,Percent Wt/Wt
http://environment.data.gov.uk/water-quality/def/determinands/1361,Sb - Wet Wt,Antimony : Wet Wt,1361,mg/kg,MILLIGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/8322,NaphthaleDW,Naphthalene : Dry Wt,8322,mg/kg,MILLIGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/9084,cpH1.5 HNO3,Acidity to pH 1.5 as HNO3,9084,mg/l,MILLIGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/7596,PHENOLS DW,Phenols : Total : Dry Wt,7596,mg/kg,MILLIGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/1426,Co - Wet Wt,Cobalt : Wet Wt,1426,mg/kg,MILLIGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/8570,S IN OIL,"Sulphur in Oil, Coulometric titration",8570,mg/kg,MILLIGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/8326,PhenanthrDW,Phenanthrene : Dry Wt,8326,mg/kg,MILLIGRAM PER KILOGRAM
http://environment.data.gov.uk/water-quality/def/determinands/6428,Ankistrodesm,Ankistrodesmus,6428,pres/nf,PRESENT/NOT FOUND
http://environment.data.gov.uk/water-quality/def/determinands/6629,Cyanide Simp,Cyanide : Free and loosely complexed as CN :- {Simple},6629,mg/l,MILLIGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/3087,Dimethanoate,Dimethanoate,3087,ng/l,NANOGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/9697,Oxidy 10mins,Permanganate Value 10 Minutes,9697,mg/l,MILLIGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/3275,24Dinitrphnl,"2,4-Dinitrophenol",3275,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/5298,4NAniline,4-Nitroaniline,5298,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/5299,3NAniline,3-Nitroaniline,5299,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/1013,cpH8.3 CaCO3,Acidity to pH 8.3 as CaCO3,1013,mg/l,MILLIGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/5159,iPrPhDiPhPO4,Isopropylphenol diphenyl phosphate,5159,ug/l,MICROGRAM PER LITRE
http://environment.data.gov.uk/water-quality/def/determinands/9500,FlowSewgeMhy,Flow : Sewage : Monthly total,9500,ml,MEGALITRE
http://environment.data.gov.uk/water-quality/def/determinands/7917,Flow Int,Flow : Integrator : Gallons X 1000 :- {Cumulative Flow},7917,kgalls,Thousands of Gallons
http://environment.data.gov.uk/water-quality/def/determinands/3049,Flow Tot Dly,Flow : Daily total,3049,ml,MEGALITRE
http://environment.data.gov.uk/water-quality/def/determinands/7237,Cerium,Cerium,7237,ug/l,MICROGRAM PER LITRE
